Rk;Player;Nation;Pos;Squad;Comp;AgeMP;Starts;Min;Goals;Shots;SoT
978;Sergio G�mez;ESP;DFMF;Manchester City;Premier League;225;0;111;0;1.67;0
979;Maxime Gonalons;FRA;MF;Clermont Foot;Ligue 1;3311;8;547;1;0.49;0.16
980;Diego Gonz�lez;ESP;DF;Elche;La Liga;2811;6;726;0;0.62;0
981;�dgar Gonz�lez;ESP;DF;Betis;La Liga;2516;12;1145;0;0.39;0.08
982;Giovanni Gonz�lez;URU;DF;Mallorca;La Liga;288;5;521;0;0.69;0
983;Joan Gonz�lez;ESP;MF;Lecce;Serie A;2122;19;1598;1;0.79;0.17
984;Nicol�s Gonz�lez;ARG;FWMF;Fiorentina;Serie A;2411;4;450;3;3.8;1.4
985;Nicol�s Gonz�lez;ESP;MF;Valencia;La Liga;2113;6;595;1;1.36;0.3
986;Oumar Gonzalez;CMR;DF;Ajaccio;Ligue 1;2418;18;1576;0;0.4;0.06
987;Roberto Gonz�lez;ESP;FWMF;Betis;La Liga;222;0;54;0;0;0
988;Jacek G�ralski;POL;MF;Bochum;Bundesliga;303;2;142;0;0;0
989;Anthony Gordon;ENG;MFFW;Newcastle Utd;Premier League;212;0;77;0;3.33;0
990;Anthony Gordon;ENG;FW;Everton;Premier League;2116;12;1095;3;2.13;1.31
991;Leon Goretzka;GER;MF;Bayern Munich;Bundesliga;2815;13;1016;3;2.48;0.62
992;Andoni Gorosabel;ESP;DF;Real Sociedad;La Liga;2613;8;738;0;0.73;0
993;Robin Gosens;GER;DF;Inter;Serie A;2818;1;363;1;1.5;0.25
994;Mario G�tze;GER;MF;Eint Frankfurt;Bundesliga;3019;19;1603;2;0.96;0.34
995;Amine Gouiri;FRA;FWMF;Nice;Ligue 1;223;3;226;0;2;0.8
996;Amine Gouiri;FRA;FW;Rennes;Ligue 1;2217;17;1356;9;2.85;1.46
997;Jeffrey Gouweleeuw;NED;DF;Augsburg;Bundesliga;3119;19;1646;0;0.55;0.16
998;Jonathan Gradit;FRA;DF;Lens;Ligue 1;3017;17;1412;1;0.19;0.06
999;Jos� Gragera;ESP;MF;Espanyol;La Liga;221;0;31;0;0;0
1000;Alberto Grassi;ITA;MF;Empoli;Serie A;2711;6;469;0;0.77;0.19
1001;Ryan Gravenberch;NED;MF;Bayern Munich;Bundesliga;2012;0;251;0;2.5;0.36
1002;Andrew Gravillon;GLP;DF;Torino;Serie A;251;0;11;0;0;0
1003;Andrew Gravillon;GLP;DF;Reims;Ligue 1;2513;12;1038;0;0.7;0.09
1004;Demarai Gray;ENG;FWMF;Everton;Premier League;2620;19;1679;3;1.93;0.75
1005;Adrian Grbi?;AUT;MFFW;Lorient;Ligue 1;262;0;25;0;10;0
1006;Ivo Grbi?;CRO;GK;Atl�tico Madrid;La Liga;274;2;208;0;0;0
1007;Jack Grealish;ENG;FW;Manchester City;Premier League;2715;11;1040;2;1.64;0.34
1008;Sam Greenwood;ENG;MFFW;Leeds United;Premier League;2112;2;318;1;3.14;0.57
1009;Michael Gregoritsch;AUT;FW;Freiburg;Bundesliga;2820;19;1445;7;3.04;1.74
1010;Leo Greiml;AUT;DF;Schalke 04;Bundesliga;214;2;222;0;0.4;0.4
1011;Cl�ment Grenier;FRA;MF;Mallorca;La Liga;3214;6;598;0;0.45;0.3
1012;Antoine Griezmann;FRA;FWMF;Atl�tico Madrid;La Liga;3120;13;1266;6;3.55;1.49
1013;Vincenzo Grifo;ITA;FWMF;Freiburg;Bundesliga;2919;16;1289;11;2.17;0.91
1014;Lennart Grill;GER;GK;Union Berlin;Bundesliga;244;4;360;0;0;0
1015;Christian Gro�;GER;MF;Werder Bremen;Bundesliga;3417;15;1198;1;0.23;0.08
1016;Pascal Gro�;GER;MFDF;Brighton;Premier League;3121;21;1821;6;1.04;0.5
1017;Brajan Gruda;GER;MF;Mainz 05;Bundesliga;182;0;4;0;0;0
1018;Ilia Gruev;BUL;MF;Werder Bremen;Bundesliga;2218;11;960;0;0.19;0.09
1019;Carlos Gruezo;ECU;MF;Augsburg;Bundesliga;2713;12;961;0;0.19;0
1020;Vicente Guaita;ESP;GK;Crystal Palace;Premier League;3622;22;1980;0;0;0
1021;Andr�s Guardado;MEX;MFFW;Betis;La Liga;3614;8;691;1;0.39;0.26
1022;Sergi Guardiola;ESP;FW;Valladolid;La Liga;3114;8;502;0;1.96;0.54
1023;Sergi Guardiola;ESP;FW;C�diz;La Liga;312;1;96;1;5.45;1.82
1024;Nemanja Gudelj;SRB;DFMF;Sevilla;La Liga;3119;18;1604;2;1.29;0.34
1025;Gabriel Gudmundsson;SWE;FWDF;Lille;Ligue 1;235;1;109;0;0.83;0
1026;Gon�alo Guedes;POR;FWMF;Wolves;Premier League;2613;8;707;1;2.41;0.76
1027;Axel Gueguin;FRA;FWMF;Montpellier;Ligue 1;172;0;14;0;0;0
1028;Marc Gu�hi;ENG;DF;Crystal Palace;Premier League;2221;21;1890;0;0.33;0.19
1029;Matt�o Guendouzi;FRA;MF;Marseille;Ligue 1;2321;17;1462;1;1.3;0.25
1030;Rapha�l Guerreiro;POR;DF;Dortmund;Bundesliga;2916;16;1390;1;0.97;0.39
1031;Evann Guessand;FRA;FWMF;Nantes;Ligue 1;2121;12;949;2;1.43;0.76
1032;Ander Guevara;ESP;MF;Real Sociedad;La Liga;255;1;135;0;0.67;0
1033;Pape Gueye;SEN;MF;Sevilla;La Liga;242;2;172;0;2.11;0
1034;Pape Gueye;SEN;MFDF;Marseille;Ligue 1;2414;4;492;1;1.45;0.73
1035;Josuha Guilavogui;FRA;MFDF;Wolfsburg;Bundesliga;3213;4;524;1;0.52;0.17
1036;Frederic Guilbert;FRA;DF;Strasbourg;Ligue 1;283;2;173;0;0;0
1037;Hugo Guillam�n;ESP;MF;Valencia;La Liga;2317;14;1140;1;0.16;0.08
1038;Bruno Guimar�es;BRA;MF;Newcastle Utd;Premier League;2517;17;1397;3;0.9;0.32
1039;Sehrou Guirassy;GUI;MF;Rennes;Ligue 1;261;0;23;0;6.67;3.33
1040;Sehrou Guirassy;GUI;FW;Stuttgart;Bundesliga;2613;12;976;6;2.59;0.93
1041;Rafik Guitane;FRA;FW;Reims;Ligue 1;231;0;3;0;0;0
1042;P�ter Gul�csi;HUN;GK;RB Leipzig;Bundesliga;326;6;540;0;0;0
1043;Manuel Gulde;GER;DFFW;Freiburg;Bundesliga;327;2;141;0;0;0
1044;Gerard Gumbau;ESP;MF;Elche;La Liga;2818;14;1261;0;1;0.21
1045;Robert Gumny;POL;DF;Augsburg;Bundesliga;2416;14;1286;1;0.35;0.21
1046;�lkay G�ndo�an;GER;MF;Manchester City;Premier League;3218;14;1252;2;2.23;0.58
1047;Christian G�nter;GER;DFMF;Freiburg;Bundesliga;2920;20;1765;0;1.07;0.31
1048;Koray G�nter;GER;DF;Hellas Verona;Serie A;2813;11;1003;1;0.81;0.09
1049;Gorka Guruzeta;ESP;FWMF;Athletic Club;La Liga;2614;5;525;5;3.97;1.72
1050;Malo Gusto;FRA;DF;Lyon;Ligue 1;1917;17;1442;0;0.38;0.13
1051;Ra�l Guti;ESP;MF;Elche;La Liga;2615;9;763;0;0.94;0.47
1052;Miguel Guti�rrez;ESP;DF;Girona;La Liga;2120;18;1528;0;0.65;0.06
1053;Jo�ko Gvardiol;CRO;DF;RB Leipzig;Bundesliga;2118;13;1216;0;0.44;0.15
1054;Darko Gyabi;ENG;FW;Leeds United;Premier League;181;0;8;0;10;0
1055;Emmanuel Gyasi;GHA;FWDF;Spezia;Serie A;2919;19;1539;1;1.29;0.47
1056;Norbert Gy�mb�r;SVK;DF;Salernitana;Serie A;3014;11;803;0;0.22;0
1057;Christian Gytkj�r;DEN;FW;Monza;Serie A;3214;2;413;1;2.39;1.09
1058;Erling Haaland;NOR;FW;Manchester City;Premier League;2220;19;1636;25;3.85;1.98
1059;Nicolas Haas;SUI;MF;Empoli;Serie A;2715;9;841;1;0.65;0.32
1060;Janik Haberer;GER;MF;Union Berlin;Bundesliga;2818;18;1253;5;1.58;0.72
1061;Alexander Hack;GER;DF;Mainz 05;Bundesliga;2916;14;1090;0;0.25;0
1062;Munir El Haddadi;MAR;MFFW;Getafe;La Liga;2712;0;313;1;2.57;0.29
1063;Jaouen Hadjam;FRA;DF;Nantes;Ligue 1;193;2;191;0;0.48;0
1064;Andr� Hahn;GER;FWMF;Augsburg;Bundesliga;327;4;391;2;1.63;0.47
1065;Amadou Haidara;MLI;MF;RB Leipzig;Bundesliga;2518;5;617;1;1.45;0.29
1066;Massadio Ha�dara;MLI;DFMF;Lens;Ligue 1;3020;12;1066;0;0.42;0
1067;Achraf Hakimi;MAR;DFMF;Paris S-G;Ligue 1;2421;16;1508;4;0.83;0.42
1068;Lewis Hall;ENG;DFMF;Chelsea;Premier League;185;4;304;0;1.47;0.59
1069;S�bastien Haller;CIV;FW;Dortmund;Bundesliga;285;2;240;1;1.48;0.74
1070;Marcel Halstenberg;GER;DF;RB Leipzig;Bundesliga;3117;10;977;1;0.46;0.18
1071;Mathis Hamdi;FRA;DF;Troyes;Ligue 1;191;0;7;0;0;0
1072;Romain Hamouma;FRA;FWMF;Ajaccio;Ligue 1;3512;8;623;2;1.59;0.43
1073;Andreas Hanche-Olsen;NOR;DF;Mainz 05;Bundesliga;264;4;360;0;0.5;0.25
1074;Samir Handanovi?;SVN;GK;Inter;Serie A;388;8;720;0;0;0
1075;Genki Haraguchi;JPN;MF;Stuttgart;Bundesliga;312;2;180;0;1;0
1076;Genki Haraguchi;JPN;MF;Union Berlin;Bundesliga;3111;6;498;0;1.09;0.18
1077;Amine Harit;MAR;MFFW;Marseille;Ligue 1;2510;6;515;0;1.05;0.53
1078;Luke Harris;WAL;MFFW;Fulham;Premier League;173;0;13;0;0;0
1079;Jack Harrison;ENG;FWMF;Leeds United;Premier League;2619;17;1328;1;1.22;0.47
1080;Abdou Harroui;NED;MF;Sassuolo;Serie A;2513;2;295;1;2.73;0.91
1081;Makoto Hasebe;JPN;DF;Eint Frankfurt;Bundesliga;396;4;387;0;0;0
1082;Hans Hateboer;NED;DF;Atalanta;Serie A;2917;17;1397;1;0.77;0.26
1083;Kai Havertz;GER;FWMF;Chelsea;Premier League;2321;19;1591;5;2.32;0.96
1084;Eden Hazard;BEL;FW;Real Madrid;La Liga;323;1;99;0;0.91;0
1085;Thorgan Hazard;BEL;FWDF;Dortmund;Bundesliga;2914;2;464;0;1.54;0.58
1086;Rhys Healey;WAL;FW;Toulouse;Ligue 1;283;0;60;1;5.71;2.86
1087;Jan Paul van Hecke;NED;DF;Brighton;Premier League;222;1;80;0;2.22;0
1088;Jonas Hector;GER;DF;K�ln;Bundesliga;3217;17;1474;0;0.73;0.06
1089;Hwang Hee-chan;KOR;FW;Wolves;Premier League;2717;9;690;0;0.78;0.39
1090;Gauthier Hein;FRA;MFFW;Auxerre;Ligue 1;2619;10;871;1;1.55;0.41
1091;Dominique Heintz;GER;DF;Bochum;Bundesliga;294;4;341;0;0.26;0
1092;Dean Henderson;ENG;GK;Nott'ham Forest;Premier League;2518;18;1620;0;0;0
1093;Jordan Henderson;ENG;MF;Liverpool;Premier League;3217;10;919;0;1.18;0.29
1094;Liam Henderson;SCO;MF;Empoli;Serie A;2615;8;687;0;0.92;0.53
1095;Jack Hendry;SCO;DF;Cremonese;Serie A;274;2;220;0;0;0
1096;Wayne Hennessey;WAL;GK;Nott'ham Forest;Premier League;362;2;180;0;0;0
1097;Benjamin Henrichs;GER;DFMF;RB Leipzig;Bundesliga;2518;14;1324;2;1.22;0.2
1098;Henrique;BRA;DF;Lyon;Ligue 1;283;1;130;0;0.71;0
1099;Luiz Henrique;BRA;FW;Betis;La Liga;2219;14;1160;1;2.33;0.85
1100;Matheus Henrique;BRA;MF;Sassuolo;Serie A;2513;6;687;1;1.18;0.79
1101;Rico Henry;ENG;DF;Brentford;Premier League;2521;21;1885;0;0.48;0.1
1102;Thomas Henry;FRA;FW;Hellas Verona;Serie A;2816;13;1029;2;1.58;0.44
1103;Christophe H�relle;MTQ;DF;Brest;Ligue 1;3012;10;893;0;0.1;0
1104;Mario Hermoso;ESP;DF;Atl�tico Madrid;La Liga;278;6;532;2;1.19;0.68
1105;Aridane Hern�ndez;EQG;DF;Osasuna;La Liga;337;6;504;0;0;0
1106;Lucas Hern�ndez;FRA;DF;Bayern Munich;Bundesliga;267;6;476;0;0;0
1107;Luis Hern�ndez;ESP;DF;C�diz;La Liga;3319;19;1709;0;0.26;0.05
1108;Mario Hern�ndez;ESP;FW;Rayo Vallecano;La Liga;241;0;1;0;2;0
1109;Theo Hern�ndez;FRA;DF;Milan;Serie A;2519;19;1649;2;1.91;0.33
1110;Ander Herrera;ESP;MF;Athletic Club;La Liga;338;4;307;0;1.18;0.29
1111;Sergio Herrera;ESP;GK;Osasuna;La Liga;2910;10;900;0;0;0
1112;Yangel Herrera;VEN;MFFW;Girona;La Liga;2516;10;776;2;2.21;0.93
1113;Patrick Herrmann;GER;FWMF;M'Gladbach;Bundesliga;3215;0;146;1;3.75;1.25
1114;Son Heung-min;KOR;MFFW;Tottenham;Premier League;3021;20;1728;4;2.66;1.3
1115;Aaron Hickey;SCO;DF;Brentford;Premier League;2010;9;739;0;0.49;0.12
1116;Isak Hien;SWE;DF;Hellas Verona;Serie A;2418;14;1421;0;0.06;0
1117;Omar El Hilali;MAR;DFMF;Espanyol;La Liga;195;1;92;0;0;0
1118;Piero Hincapi�;ECU;DF;Leverkusen;Bundesliga;2118;16;1455;1;0.68;0.25
1119;Morten Hjulmand;DEN;MF;Lecce;Serie A;2320;20;1714;0;0.42;0.05
1120;Adam Hlo?ek;CZE;FWMF;Leverkusen;Bundesliga;2018;11;878;3;2.35;0.92
1121;Joseph Hodge;IRL;MF;Wolves;Premier League;205;1;169;0;0.53;0
1122;Nicolas H�fler;GER;MF;Freiburg;Bundesliga;3219;19;1652;0;0.6;0.16
1123;Jonas Hofmann;GER;FW;M'Gladbach;Bundesliga;3016;16;1402;7;1.41;0.77
1124;Philipp Hofmann;GER;FW;Bochum;Bundesliga;2920;17;1456;7;1.73;0.86
1125;Rob Holding;ENG;DF;Arsenal;Premier League;276;0;19;0;0;0
1126;Lucas H�ler;GER;FWMF;Freiburg;Bundesliga;2812;3;382;2;1.67;0.95
1127;Mason Holgate;ENG;DF;Everton;Premier League;264;3;320;0;0.83;0
1128;Emil Holm;SWE;DF;Spezia;Serie A;2220;17;1393;1;0.97;0.32
1129;Noah Holm;NOR;FWMF;Reims;Ligue 1;218;2;194;0;0.91;0
1130;Gerrit Holtmann;PHI;FW;Bochum;Bundesliga;2717;8;832;1;2.72;1.41
1131;Martin Hongla;CMR;MF;Hellas Verona;Serie A;249;6;523;0;0.86;0.34
1132;Martin Hongla;CMR;DF;Valladolid;La Liga;241;1;83;0;0;0
1133;Franck Honorat;FRA;FWMF;Brest;Ligue 1;2622;20;1730;3;1.56;0.68
1134;Jannes Horn;GER;DFFW;Bochum;Bundesliga;262;1;59;0;0;0
1135;C�dric Hountondji;BEN;DF;Angers;Ligue 1;2922;22;1967;0;0.32;0.14
1136;Ilyes Housni;FRA;FW;Paris S-G;Ligue 1;171;0;11;0;0;0
1137;Luk� Hr�deck?;FIN;GK;Leverkusen;Bundesliga;3319;19;1709;0;0;0
1138;Petko Hristov;BUL;DF;Spezia;Serie A;239;4;365;0;0.24;0
1139;Ajdin Hrustic;AUS;MF;Hellas Verona;Serie A;266;3;226;0;1.2;0
1140;Timo H�bers;GER;DF;K�ln;Bundesliga;2615;14;1299;0;0.21;0
1141;Callum Hudson-Odoi;ENG;FWMF;Leverkusen;Bundesliga;2212;6;552;0;0.33;0
1142;Will Hughes;ENG;MF;Crystal Palace;Premier League;2716;3;376;0;0.48;0.48
1143;Mats Hummels;GER;DF;Dortmund;Bundesliga;3416;14;1155;0;0.86;0.08
1144;Adrien Hunou;FRA;FWMF;Angers;Ligue 1;2921;21;1589;3;1.92;0.79
1145;Denis Huseinbasic;GER;MFFW;K�ln;Bundesliga;2112;5;515;3;1.93;0.53
1146;Omari Hutchinson;ENG;FW;Chelsea;Premier League;191;0;23;0;0;0
1147;Elseid Hysaj;ALB;DF;Lazio;Serie A;2818;8;803;0;0.11;0.11
1148;Pierre H�jbjerg;DEN;MF;Tottenham;Premier League;2722;22;1961;4;1.06;0.32
1149;Rasmus H�jlund;DEN;FW;Atalanta;Serie A;2018;10;954;5;2.83;1.32
1150;Iago;BRA;DFMF;Augsburg;Bundesliga;2513;13;1088;0;0.58;0
1151;Pablo Ib��ez;ESP;MF;Osasuna;La Liga;248;2;185;0;1.43;0.95
1152;Roger Ibanez;BRA;DF;Roma;Serie A;2421;21;1890;3;0.81;0.29
1153;Arijon Ibrahimovi?;GER;MF;Bayern Munich;Bundesliga;171;0;14;0;10;10
1154;Mounaim El Idrissy;FRA;FW;Ajaccio;Ligue 1;2421;19;1589;4;2.2;0.9
1155;Iglesias;ESP;DF;Getafe;La Liga;2418;14;1350;1;0.87;0.33
1156;Borja Iglesias;ESP;FW;Betis;La Liga;3020;19;1480;9;2.38;0.85
1157;Igor;BRA;DF;Fiorentina;Serie A;2516;13;1131;0;0.32;0
1158;Kelechi Iheanacho;NGA;FWMF;Leicester City;Premier League;2616;3;443;3;3.67;1.22
1159;Jonathan Ikone;FRA;FW;Fiorentina;Serie A;2419;13;1168;2;2.31;0.46
1160;Ivan Ili?;SRB;MF;Hellas Verona;Serie A;2111;10;851;0;0.95;0.21
1161;Rare� Ilie;ROU;MFFW;Nice;Ligue 1;194;2;148;0;2.5;0
1162;Samuel Iling-Junior;ENG;DFMF;Juventus;Serie A;196;0;105;0;0.83;0
1163;Emirhan �lkhan;TUR;MF;Torino;Serie A;184;1;87;0;2;0
1164;Asier Illarramendi;ESP;MF;Real Sociedad;La Liga;3212;6;503;1;1.43;0.54
1165;Ciro Immobile;ITA;FW;Lazio;Serie A;3217;15;1187;7;3.03;1.21
1166;Danny Ings;ENG;FW;West Ham;Premier League;303;0;53;0;3.33;0
1167;Danny Ings;ENG;FW;Aston Villa;Premier League;3018;8;824;6;2.72;1.3
1168;Marcus Ingvartsen;DEN;FWMF;Mainz 05;Bundesliga;2714;8;633;6;2.71;0.71
1169;Bonke Innocent;NGA;MF;Lorient;Ligue 1;2719;10;914;0;0.2;0
1170;Alexander Isak;SWE;FW;Newcastle Utd;Premier League;236;4;374;3;2.62;1.9
1171;Alexander Isak;SWE;FW;Real Sociedad;La Liga;232;2;152;1;1.76;0.59
1172;Isco;ESP;MFFW;Sevilla;La Liga;3012;10;799;0;0.45;0.11
1173;Ismaily;BRA;DF;Lille;Ligue 1;3318;17;1449;2;0.75;0.31
1174;Ardian Ismajli;ALB;DF;Empoli;Serie A;2615;14;1295;0;0.49;0.14
1175;Ko Itakura;JPN;DF;M'Gladbach;Bundesliga;2610;9;775;0;0.7;0.47
1176;Hiroki Ito;JPN;DF;Stuttgart;Bundesliga;2318;17;1526;0;0.71;0.29
1177;Junya Ito;JPN;FW;Reims;Ligue 1;2919;18;1511;4;1.49;0.71
1178;Andreas Ivan;ROU;MF;Schalke 04;Bundesliga;281;0;46;0;2;0
1179;Alex Iwobi;NGA;MF;Everton;Premier League;2621;21;1872;1;0.91;0.24
1180;Armando Izzo;ITA;DF;Monza;Serie A;3014;13;1106;0;0.49;0.08
1181;Nicolas Jackson;SEN;FW;Villarreal;La Liga;2114;8;791;2;1.82;0.8
1182;Lee Jae-sung;KOR;MF;Mainz 05;Bundesliga;3020;14;1117;6;1.45;0.65
1183;Paul Jaeckel;GER;DF;Union Berlin;Bundesliga;2412;9;890;1;0.2;0.2
1184;Mato Jajalo;BIH;MF;Udinese;Serie A;343;0;63;0;2.86;0
1185;Kristijan Jaki?;CRO;DFMF;Eint Frankfurt;Bundesliga;2517;13;1106;1;0.57;0.24
1186;Jan Jakob Olschowsky;GER;GK;M'Gladbach;Bundesliga;212;2;180;0;0;0
1187;Ismail Jakobs;SEN;DFMF;Monaco;Ligue 1;2319;4;541;0;1;0.5
1188;Marin Jakoli�;CRO;FW;Angers;Ligue 1;261;0;28;0;6.67;3.33
1189;Daniel James;WAL;FW;Leeds United;Premier League;254;2;198;0;1.36;0.45
1190;Daniel James;WAL;FW;Fulham;Premier League;2512;3;360;1;2.5;0.5
1191;Reece James;ENG;DFMF;Chelsea;Premier League;2310;9;760;1;1.19;0.48
1192;Vitaly Janelt;GER;MFDF;Brentford;Premier League;2422;15;1419;2;0.51;0.25
1193;Saidy Janko;GAM;DF;Bochum;Bundesliga;2712;7;647;0;0.14;0
1194;Pontus Jansson;SWE;DF;Brentford;Premier League;317;6;515;0;0.18;0
1195;Tony Jantschke;GER;DFMF;M'Gladbach;Bundesliga;325;1;88;0;0;0
1196;Adnan Januzaj;BEL;FW;Sevilla;La Liga;282;1;47;0;0;0
1197;Javi;ESP;DF;Girona;La Liga;2410;4;365;0;0.98;0
1198;Luis Javier Su�rez;COL;FW;Almer�a;La Liga;256;4;323;2;2.78;1.39
1199;Luis Javier Su�rez;COL;FW;Marseille;Ligue 1;257;2;293;3;4.85;2.12
1200;Dany Jean;HAI;DF;Strasbourg;Ligue 1;201;0;9;0;0;0
1201;Julian Jeanvier;GUI;DF;Auxerre;Ligue 1;3015;15;1243;1;0.58;0.29
1202;Fredrik Jensen;FIN;FWMF;Augsburg;Bundesliga;2515;7;769;1;1.06;0.24
1203;Mathias Jensen;DEN;MF;Brentford;Premier League;2722;22;1675;3;0.75;0.22
1204;Moritz Jenz;GER;DF;Schalke 04;Bundesliga;233;3;270;0;1.33;0.67
1205;Gabriel Jesus;BRA;FW;Arsenal;Premier League;2514;14;1219;5;3.7;1.48
1206;Juan Jesus;BRA;DF;Napoli;Serie A;317;7;599;1;0.6;0.15
1207;Ra�l Jim�nez;MEX;FW;Wolves;Premier League;317;3;325;0;3.33;1.11
1208;Joaqu�n;ESP;MFFW;Betis;La Liga;418;1;212;0;1.67;0.42
1209;Joelinton;BRA;MFFW;Newcastle Utd;Premier League;2620;19;1690;2;1.65;0.59
1210;?�rir J�hann Helgason;ISL;MF;Lecce;Serie A;227;2;154;0;0.59;0
1211;Ben Johnson;ENG;DF;West Ham;Premier League;2310;6;554;0;0;0
1212;Brennan Johnson;WAL;FW;Nott'ham Forest;Premier League;2122;20;1796;5;1.6;0.8
1213;Paul Joly;FRA;DF;Auxerre;Ligue 1;2210;10;867;0;0.73;0
1214;Curtis Jones;ENG;MFFW;Liverpool;Premier League;226;1;189;0;1.9;0.48
1215;Frenkie de Jong;NED;MF;Barcelona;La Liga;2518;14;1308;2;0.9;0.55
1216;Joan Jord�n;ESP;MF;Sevilla;La Liga;2817;14;1172;0;0.77;0.23
1217;Filip J�rgensen;DEN;GK;Villarreal;La Liga;201;1;90;0;0;0
1218;Jorginho;ITA;MF;Arsenal;Premier League;311;0;32;0;2.5;0
1219;Jorginho;ITA;MF;Chelsea;Premier League;3118;15;1279;2;0.21;0.07
1220;Josan;ESP;DFMF;Elche;La Liga;3313;3;419;1;0.64;0.43
1221;Willian Jos�;BRA;FW;Betis;La Liga;3115;2;347;0;2.31;0.51
1222;Joselu;ESP;FW;Espanyol;La Liga;3219;19;1710;11;2.42;1
1223;Diogo Jota;POR;FWMF;Liverpool;Premier League;264;2;196;0;1.36;0.45
1224;Stevan Joveti?;MNE;FWMF;Hertha BSC;Bundesliga;338;4;398;1;2.73;0.45
1225;Luka Jovi?;SRB;FWMF;Fiorentina;Serie A;2519;12;1010;3;2.95;0.98
1226;Juanmi;ESP;FW;Betis;La Liga;2910;6;548;3;1.48;0.82
1227;Juanpe;ESP;DF;Girona;La Liga;319;8;705;0;0.26;0
1228;Jubal;BRA;DF;Auxerre;Ligue 1;2921;19;1777;1;0.41;0.05
1229;Christopher Jullien;FRA;DF;Montpellier;Ligue 1;2916;16;1435;0;0.57;0.06
1230;Anthony Jung;GER;DFFW;Werder Bremen;Bundesliga;3120;19;1546;2;0.76;0.29
1231;Lago Junior;CIV;FWMF;Mallorca;La Liga;325;0;52;0;3.33;1.67
1232;Hamed Junior Traor�;CIV;FW;Bournemouth;Premier League;222;2;150;0;0.59;0
1233;Hamed Junior Traor�;CIV;MFFW;Sassuolo;Serie A;2211;6;591;0;1.21;0.61
1234;Vinicius J�nior;BRA;FW;Real Madrid;La Liga;2220;20;1756;7;2.51;1.23
1235;Josip Juranovi?;CRO;DF;Union Berlin;Bundesliga;272;2;180;0;0.5;0
1236;James Justin;ENG;DF;Leicester City;Premier League;2414;14;1252;0;0.36;0
1237;Mathias J�rgensen;DEN;DF;Brentford;Premier League;3213;8;745;0;0.36;0.12
1238;Ozan Kabak;TUR;DF;Hoffenheim;Bundesliga;2218;18;1557;2;1.16;0.35
1239;Issa Kabor�;BFA;DF;Marseille;Ligue 1;2111;5;569;1;0.95;0.32
1240;Abdoul Kader Bamba;FRA;FWMF;Nantes;Ligue 1;284;1;78;0;1.11;1.11
1241;Pavel Kade?�bek;CZE;DFFW;Hoffenheim;Bundesliga;3016;7;800;1;0.45;0.11
1242;Tino Kadewere;ZIM;MFFW;Mallorca;La Liga;275;0;131;0;5.33;2
1243;Kaiky;BRA;DF;Almer�a;La Liga;198;6;484;0;0.19;0
1244;Florian Kainz;AUT;MFFW;K�ln;Bundesliga;3018;17;1308;5;2.07;0.83
1245;Ga�l Kakuta;COD;FW;Lens;Ligue 1;312;0;22;0;5;0
1246;Sasa Kalajdzic;AUT;FW;Wolves;Premier League;251;1;45;0;2;0
1247;Sasa Kalajdzic;AUT;FW;Stuttgart;Bundesliga;253;3;233;0;1.92;0.38
1248;Arnaud Kalimuendo;FRA;FW;Rennes;Ligue 1;2115;12;972;4;1.94;1.02
1249;Yayah Kallon;SLE;MFFW;Hellas Verona;Serie A;2116;6;623;1;1.45;0.43
1250;Felix Kalu Nmecha;GER;MF;Wolfsburg;Bundesliga;2216;8;863;2;1.98;0.73
1251;Gedeon Kalulu;COD;DF;Lorient;Ligue 1;2519;19;1710;0;0.32;0
1252;Pierre Kalulu;FRA;DF;Milan;Serie A;2222;17;1670;1;0.54;0.11
1253;Daichi Kamada;JPN;MFFW;Eint Frankfurt;Bundesliga;2617;14;1199;7;1.43;0.53
1254;Waren Kamanzi;NOR;DF;Toulouse;Ligue 1;223;1;91;0;0;0
1255;Bingourou Kamara;SEN;GK;Montpellier;Ligue 1;265;4;408;0;0;0
1256;Boubacar Kamara;FRA;MF;Aston Villa;Premier League;2315;14;1195;0;0.3;0.08
1257;Jakub Kami?ski;POL;FWMF;Wolfsburg;Bundesliga;2018;14;1138;1;1.51;0.4
1258;Marcin Kami?ski;POL;DF;Schalke 04;Bundesliga;311;1;90;0;0;0
1259;Kevin Kampl;SVN;MF;RB Leipzig;Bundesliga;3216;9;727;0;0.49;0
1260;Nordine Kandil;FRA;MFFW;Strasbourg;Ligue 1;214;0;47;0;2;0
1261;Harry Kane;ENG;FW;Tottenham;Premier League;2923;23;2055;17;3.55;1.58
1262;Wilfried Kanga;CIV;FW;Hertha BSC;Bundesliga;2417;13;1173;2;1.77;0.69
1263;Lee Kangin;KOR;MFFW;Mallorca;La Liga;2120;18;1525;2;1.42;0.47
1264;N'Golo Kant�;FRA;MF;Chelsea;Premier League;312;2;174;0;1.05;0.53
1265;Kenan Karaman;TUR;FW;Schalke 04;Bundesliga;2810;4;378;0;3.1;0.71
1266;Yann Karamoh;FRA;FWMF;Torino;Serie A;249;1;229;1;3.2;1.6
1267;Atakan Karazor;GER;MF;Stuttgart;Bundesliga;2617;10;930;0;0.19;0
1268;Jon Karrikaburu;ESP;FW;Real Sociedad;La Liga;206;0;93;0;5;1
1269;Rick Karsdorp;NED;DF;Roma;Serie A;289;7;547;0;0.16;0
